time flux flux_err airmass flux_cor_med flux_cor_sd planets_x_med planets_x_sd
2339.8043030002154 2.8969999999999274 -998.14 -0.3015650942051484 0.009110775883468737 1.3351793114118795 0.0 0.0
2339.804820999969 3.686999999999996 -998.131 -0.29868535917812206 0.009271234227508324 1.3345426557579334 0.0 0.0
2339.805339000188 -2.990999999999966 -998.158 -0.2957449981505268 0.009478586995269472 1.3338988752622656 0.0 0.0
2339.805867999792 -1.9249999999999545 -998.1569999999999 -0.2927061198720083 0.009416364318771537 1.3332402007215851 0.0 0.0
2339.806383999996 1.830999999999916 -998.143 -0.2896520850933454 0.009080101657449699 1.3325850878333994 0.0 0.0
2339.8068949999288 1.4979999999999993 -998.143 -0.2866056285647564 0.009308732528897315 1.3319384489181485 0.0 0.0
2339.8074170001782 3.401999999999905 -998.145 -0.28343792003502766 0.008277344189000786 1.331273337492229 0.0 0.0
2339.8079329999164 3.0879999999999797 -998.141 -0.28023232025494305 0.008755704305713777 1.330607820912974 0.0 0.0
2339.8084459998645 -3.2999999999999696 -998.154 -0.27699640747457477 0.00810246482049308 1.3299437262830922 0.0 0.0
2339.8089689998887 0.15100000000001224 -998.146 -0.27363166444299625 0.008413421649395347 1.32926142534853 0.0 0.0
2339.809497000184 3.306000000000031 -998.1419999999999 -0.27016082591042406 0.007748150794365277 1.328566418862893 0.0 0.0
2339.810018000193 1.1900000000000244 -998.146 -0.2667051438779929 0.007273186054722967 1.327883347781409 0.0 0.0
2339.810541999992 1.1520000000000419 -998.148 -0.26316610109477945 0.006024292773924363 1.3271930183549614 0.0 0.0
2339.811063000001 -1.570999999999989 -998.1560000000001 -0.259566432310997 0.006388179849754649 1.3265004482721237 0.0 0.0
2339.811573000159 1.8009999999999415 -998.149 -0.2559819200273556 0.00645921809831973 1.325820414772174 0.0 0.0
2339.8120860001072 3.1159999999998966 -998.149 -0.25234435999321897 0.0058596649763496544 1.32514014692183 0.0 0.0
2339.8125990000553 -1.8359999999999488 -998.162 -0.24864617395851166 0.005420425125093886 1.3244587076140995 0.0 0.0
2339.813124000095 0.3789999999999072 -998.154 -0.24478884467231043 0.004538063022601194 1.3237588825888997 0.0 0.0
2339.813637000043 -0.8679999999999799 -998.161 -0.24097698488653727 0.004491284575516993 1.323078296280847 0.0 0.0
2339.814147999976 2.3859999999999992 -998.146 -0.23711207735026554 0.00451633394099597 1.3223994092104208 0.0 0.0
2339.8146589999087 1.3289999999999136 -998.152 -0.23320927856363796 0.0035816501370365753 1.3217252977053013 0.0 0.0
2339.8151679998264 -1.870999999999956 -998.159 -0.22925343202651355 0.004103443339424875 1.3210537638333364 0.0 0.0
2339.8156779999845 -1.0489999999999666 -998.159 -0.22521422473860525 0.003667075952324239 1.3203802933121567 0.0 0.0
2339.8162010000087 1.7490000000000006 -998.149 -0.22103103069934738 0.004110025984935262 1.319695844981939 0.0 0.0
2339.816724999808 0.17299999999997873 -998.158 -0.21677963240944834 0.00392399279545369 1.3190138419327504 0.0 0.0
2339.817234999966 0.4390000000000782 -998.154 -0.21256612536990513 0.0035366923959508356 1.318351470135902 0.0 0.0
2339.8177539999597 1.6130000000000866 -998.1529999999999 -0.20823136632922387 0.004157907736460548 1.3176841388868763 0.0 0.0
