time phi flux flux_err smear deltaT bg sin_phi cos_phi flux_cor_med flux_cor_sd planets_x_med planets_x_sd summodel_x_med summodel_x_sd
2274.1430054567754 268.0216773542413 -1.0190549658029013 0.2244883937648701 -0.007508127493651475 1.1546580791473389 0.034998141673097935 -2.127552167180428 0.7882097151487839 0.7199189820054489 0.04349433697484548 -1.8064701806377315 0.0361207513050117 -1.087392443567032 0.03741251036054955
2274.143491887022 267.2049689479138 -1.1511572283019467 0.22446147671184857 -0.008796414340915566 1.0865222215652466 0.02436522762317178 -2.1268510603645785 0.7423276766919054 0.7138152939488109 0.04300488010874441 -1.7976957098470026 0.035979298930642514 -1.0846543469688434 0.03693018180142747
2274.1439783293754 266.36947106247067 -1.1397174064423643 0.22444893388902 -0.008625514244122038 1.0865222215652466 0.012614081068966934 -2.125885792818393 0.6954231631265076 0.7077048903610286 0.04253161641853472 -1.788685242820498 0.03584451038675768 -1.0817175922091422 0.03647032851604475
2274.1444647600874 265.49426335367787 -0.7824361845241157 0.22448720774166372 -0.008380268706045461 1.018183708190918 0.01175097470469516 -2.124605851996359 0.6463360453873763 0.7016864842189222 0.04201448347052416 -1.7796388251183348 0.03571709318277061 -1.0785389114612265 0.03597582261808303
2274.144951202441 264.5835188418156 -0.569169032700434 0.22450805163057322 -0.00824787882281179 0.9500479698181152 0.0095929022639443 -2.1229822455899003 0.5953186645767053 0.6955467593518511 0.04150966691456597 -1.7703622544096853 0.03559779650037492 -1.0752582933576726 0.035500446355954375
2274.1454376438633 263.6439349957053 -1.082156765092046 0.22444740529165036 -0.007932508267526856 1.0865222215652466 0.005952502463894995 -2.120995877732908 0.5427664508928545 0.6892803298554075 0.041025197626775894 -1.7607808744928843 0.03548743731229723 -1.071844592990703 0.03505416612894482
2274.1459240741096 262.6390718426826 -0.29701500446221996 0.22453624883112433 -0.0076715029206225185 0.7456406354904175 0.00819272635394086 -2.118522186731888 0.48666957583879833 0.6831596280761583 0.04051970194028222 -1.751022781717848 0.03538689378547055 -1.0682788877246607 0.034595512074709935
2274.146410516463 261.583335039512 -1.426331194999797 0.22440405610353062 -0.00693555719406124 1.018183708190918 0.0012117425864078069 -2.115535153501401 0.42786973184799987 0.6768224582560276 0.04006772341574392 -1.741160132244679 0.03529710444743991 -1.0646738071156836 0.03419678913293302
2274.146896958817 260.48401375050105 -0.7432920316698954 0.2244779630156812 -0.003791523903441366 0.8819121718406677 0.00018463742237562143 -2.1120032304647176 0.3668128661883083 0.6703817718547139 0.03961770872162133 -1.7309629083815947 0.03521908719027757 -1.0607859351794107 0.03381395300556961
2274.147383389063 259.2784350533534 -0.899048090929111 0.22445966898635783 -0.0006852279496373953 0.7456406354904175 -0.0008668795012042632 -2.107636982397516 0.3000806490420471 0.6639446352003805 0.03918109013624315 -1.7206053579753577 0.035153935792608955 -1.056958672228057 0.03345254243310902
2274.1478698314168 257.99962502242624 -1.658564937753959 0.22437487353616684 0.000863803005100957 0.7456406354904175 -0.0020062657891774084 -2.102444014694511 0.22958552951496577 0.6573768582701833 0.03878213732449658 -1.710056144891614 0.035102821845601394 -1.0529859365853742 0.03314373463045409
2274.148356261663 256.6542654234248 -0.027891859526674168 0.2245530453030376 0.0008211031996383565 0.7456406354904175 -0.002739060004718452 -2.0963596456696334 0.1557826534778894 0.6507776763045198 0.03843322808609993 -1.6992565942174354 0.03506701106032935 -1.0488080884149673 0.03290344140191545
2274.148842703551 255.13358642004732 -1.3088204465419029 0.22441462503365064 -0.0013453553001533782 0.7456406354904175 -0.0007557283752221445 -2.088719747697042 0.07285795222025698 0.6441153367689534 0.038125459094080334 -1.688112856293944 0.03504785950954623 -1.0443531149855043 0.03271745226375067
2274.149329145439 253.50570643221636 -0.40136308489047146 0.22451618108900462 -0.005946356830601882 0.8819121718406677 0.0007374109111354185 -2.079650284126619 -0.015265825896474414 0.6374067066691584 0.03790951467396861 -1.6768321178612378 0.03504682748767539 -1.0396834924002405 0.0326453728154481
